(218 , 186 , 174),
(234 , 162 , 132),
(228 , 203 , 191),
(229 , 124 , 101),
(133 , 52 , 77),
(247 , 195 , 140),
(153 , 54 , 74),
(195 , 123 , 117),
(226 , 135 , 102),
(149 , 67 , 92),
(213 , 94 , 106),
(216 , 159 , 152),
(227 , 170 , 156),
(212 , 109 , 105),
(146 , 73 , 86),
(148 , 54 , 77),
(232 , 188 , 171),
(90 , 32 , 68),
(228 , 188 , 162),
(108 , 35 , 69),
(230 , 138 , 115),
(88 , 16 , 76),
(224 , 157 , 146),
(249 , 213 , 163),
(206 , 140 , 133),
(105 , 15 , 56),
(241 , 200 , 180),
(193 , 127 , 127),
(208 , 109 , 112),
(185 , 92 , 95),
(225 , 136 , 121),
(217 , 123 , 124),
(72 , 10 , 54),
(205 , 83 , 81),
(191 , 74 , 75),
(211 , 163 , 155),
(229 , 135 , 135),
(224 , 172 , 154),
(199 , 75 , 79),
(140 , 48 , 65),
(191 , 120 , 120),
(224 , 113 , 94),
(195 , 78 , 79),
(184 , 108 , 112),
(140 , 62 , 84),
(137 , 43 , 67),
(233 , 144 , 139),
(161 , 48 , 65),
(208 , 94 , 83),
(179 , 114 , 121),
(119 , 56 , 111),
(226 , 113 , 118),
(149 , 38 , 68),
(95 , 32 , 74),
(223 , 109 , 89),
(88 , 29 , 72),
(213 , 149 , 133),
(239 , 201 , 157),
(237 , 194 , 149),
(176 , 81 , 99),
(213 , 179 , 173),
(177 , 72 , 93),
(217 , 118 , 116),
(103 , 41 , 73),
(98 , 32 , 66),
(210 , 142 , 137),
(248 , 202 , 145),
(142 , 44 , 68),
(216 , 97 , 86),
(212 , 120 , 127),
(99 , 23 , 77),
(104 , 37 , 95),
(173 , 104 , 105),
(234 , 136 , 106),
(228 , 118 , 95),
(233 , 147 , 123),
(107 , 43 , 106),
(103 , 20 , 58),
(109 , 23 , 59),
(123 , 30 , 56),
(230 , 149 , 140),
(190 , 68 , 81),
(206 , 124 , 124),
(212 , 105 , 96),
(172 , 68 , 86),
(236 , 202 , 163),
(190 , 85 , 85),
