(12 , 6 , 8),
(179 , 134 , 61),
(119 , 105 , 122),
(103 , 109 , 151),
(63 , 73 , 122),
(23 , 37 , 27),
(175 , 169 , 179),
(91 , 29 , 14),
(183 , 100 , 86),
(55 , 51 , 60),
(77 , 64 , 88),
(200 , 182 , 134),
(46 , 51 , 78),
(189 , 180 , 178),
(136 , 137 , 172),
(36 , 25 , 27),
(192 , 153 , 93),
(56 , 63 , 79),
(93 , 109 , 162),
(148 , 32 , 22),
(163 , 148 , 161),
(43 , 59 , 106),
(23 , 18 , 16),
(117 , 117 , 126),
(71 , 85 , 95),
(35 , 30 , 51),
(39 , 46 , 70),
(45 , 51 , 93),
(118 , 86 , 97),
(186 , 188 , 183),
(91 , 68 , 107),
(161 , 155 , 176),
(210 , 205 , 217),
(106 , 87 , 57),
(207 , 182 , 132),
(185 , 179 , 186),
(203 , 183 , 141),
(172 , 84 , 60),
(184 , 145 , 74),
(27 , 48 , 32),
(108 , 65 , 33),
(35 , 23 , 14),
(59 , 79 , 134),
(26 , 30 , 27),
(89 , 73 , 80),
(170 , 160 , 168),
(191 , 189 , 145),
(184 , 163 , 86),
(69 , 63 , 65),
(176 , 191 , 207),
(156 , 152 , 152),
(58 , 77 , 111),
(24 , 14 , 25),
(132 , 144 , 176),
(178 , 89 , 67),
(123 , 29 , 22),
(50 , 51 , 48),
(157 , 165 , 184),
(107 , 78 , 99),
(82 , 89 , 120),
(44 , 65 , 116),
(67 , 18 , 10),
(121 , 134 , 151),
(152 , 44 , 37),
(165 , 80 , 52),
(106 , 84 , 68),
(210 , 201 , 196),
(96 , 87 , 101),
(131 , 121 , 150),
(109 , 133 , 153),
(33 , 30 , 29),
(217 , 207 , 209),
(35 , 43 , 86),
(197 , 190 , 152),
(81 , 66 , 67),
(129 , 121 , 122),
(86 , 79 , 87),
(150 , 141 , 169),
(35 , 44 , 39),
(130 , 90 , 95),
(57 , 56 , 96),
(75 , 93 , 145),
(34 , 40 , 30),
(175 , 96 , 71),
(120 , 132 , 168),
(147 , 160 , 171),
(52 , 72 , 127),
(140 , 136 , 148),
(176 , 118 , 53),
(142 , 33 , 22),
(84 , 88 , 60),
(42 , 33 , 37),
(30 , 14 , 20),
(58 , 57 , 43),
(23 , 18 , 37),
(196 , 152 , 67),
(40 , 23 , 8),
(28 , 38 , 31),
(96 , 112 , 166),
(115 , 92 , 61),
(61 , 75 , 88),
(147 , 142 , 160),
(96 , 99 , 75),
(40 , 49 , 40),
(36 , 37 , 57),
(128 , 102 , 112),
(208 , 198 , 205),
(57 , 15 , 3),
(73 , 64 , 52),
(159 , 54 , 36),
(88 , 100 , 149),
(143 , 32 , 17),
(102 , 30 , 16),
(193 , 163 , 85),
(178 , 182 , 194),
(74 , 53 , 82),
(106 , 97 , 65),
(75 , 88 , 99),
(182 , 96 , 78),
(204 , 163 , 111),
(169 , 113 , 45),
(46 , 42 , 31),
(180 , 130 , 49),
(64 , 75 , 103),
(5 , 11 , 7),
(134 , 131 , 163),
(71 , 77 , 69),
(143 , 132 , 129),
(162 , 144 , 167),
(138 , 25 , 10),
(36 , 54 , 60),
(70 , 72 , 121),
(124 , 95 , 108),
(143 , 102 , 105),
(108 , 75 , 76),
(107 , 108 , 132),
(190 , 157 , 62),
(53 , 63 , 69),
(195 , 194 , 195),
(21 , 16 , 20),
(85 , 88 , 112),
(196 , 154 , 88),
(30 , 28 , 16),
(170 , 80 , 56),
(39 , 60 , 98),
(69 , 65 , 90),
(102 , 95 , 113),
(59 , 61 , 112),
(105 , 110 , 111),
(123 , 17 , 12),
(103 , 62 , 30),
(133 , 131 , 151),
(63 , 48 , 73),
(4 , 1 , 10),
(199 , 160 , 101),
(48 , 38 , 57),
(159 , 154 , 168),
(101 , 32 , 11),
(154 , 49 , 40),
(166 , 157 , 161),
(189 , 109 , 92),
(129 , 81 , 80),
(106 , 74 , 37),
(149 , 84 , 69),
(89 , 101 , 140),
(105 , 102 , 94),
(146 , 133 , 142),
(103 , 66 , 74),
(182 , 132 , 74),
(50 , 70 , 89),
