(86 , 112 , 184),
(152 , 171 , 199),
(109 , 96 , 126),
(130 , 142 , 187),
(126 , 117 , 160),
(152 , 162 , 176),
(52 , 41 , 97),
(117 , 113 , 147),
(200 , 198 , 191),
(75 , 56 , 125),
(147 , 147 , 167),
(137 , 162 , 196),
(163 , 137 , 146),
(29 , 127 , 30),
(141 , 146 , 162),
(74 , 82 , 137),
(169 , 156 , 163),
(89 , 71 , 109),
(85 , 73 , 140),
(70 , 53 , 94),
(171 , 172 , 203),
(116 , 79 , 115),
(37 , 12 , 73),
(103 , 84 , 130),
(179 , 90 , 99),
(111 , 111 , 156),
(166 , 47 , 84),
(85 , 103 , 165),
(170 , 166 , 185),
(127 , 137 , 168),
(88 , 99 , 152),
(165 , 174 , 197),
(55 , 28 , 99),
(186 , 183 , 177),
(184 , 66 , 87),
(162 , 161 , 188),
(159 , 171 , 193),
(155 , 156 , 186),
(111 , 97 , 145),
(61 , 51 , 132),
(68 , 54 , 133),
(142 , 145 , 183),
(111 , 110 , 140),
(134 , 119 , 156),
(175 , 160 , 182),
(140 , 127 , 168),
(136 , 29 , 80),
(118 , 117 , 170),
(143 , 134 , 162),
(68 , 34 , 87),
(87 , 56 , 100),
(152 , 147 , 176),
(102 , 134 , 191),
(205 , 188 , 182),
(190 , 106 , 105),
(159 , 132 , 163),
(154 , 140 , 161),
(118 , 104 , 156),
(58 , 51 , 119),
(192 , 174 , 189),
(71 , 66 , 137),
(163 , 154 , 149),
(104 , 107 , 168),
(75 , 61 , 101),
(88 , 90 , 160),
(76 , 66 , 149),
(71 , 86 , 156),
(105 , 89 , 148),
(81 , 62 , 125),
(49 , 21 , 83),
(94 , 92 , 160),
(95 , 79 , 128),
(59 , 41 , 90),
(77 , 69 , 130),
(101 , 117 , 174),
(137 , 123 , 158),
(171 , 160 , 177),
(80 , 120 , 191),
(166 , 151 , 167),
(48 , 24 , 90),
(172 , 71 , 98),
(65 , 38 , 95),
(189 , 171 , 163),
(134 , 140 , 181),
(72 , 72 , 138),
(197 , 198 , 208),
(120 , 110 , 134),
(98 , 65 , 107),
(190 , 96 , 101),
(66 , 55 , 119),
(213 , 0 , 206),
(180 , 170 , 185),
(191 , 181 , 187),
(109 , 93 , 136),
(217 , 223 , 208),
(59 , 57 , 92),
(80 , 71 , 111),
(116 , 106 , 143),
(107 , 28 , 88),
(154 , 47 , 84),
(80 , 92 , 149),
(104 , 121 , 189),
(158 , 147 , 174),
(158 , 109 , 130),
(122 , 88 , 112),
